,movie_code,release,acc_audience_num
0,20188042,2018-07-18,137775
1,20030103,2003-08-08,1446741
2,20120426,2013-05-09,1141222
3,19920003,1992-12-25,0
4,20197121,2020-10-21,1571774
5,20197803,2019-11-21,13747792
6,20048411,해당정보없음,0
7,20090578,2009-10-28,336312
8,20098296,해당정보없음,0
9,20080688,1982-07-17,0
10,20210786,해당정보없음,0
11,19990056,1999-12-24,0
12,20148627,2014-11-06,21002
13,20110295,2011-12-21,2142622
14,20168324,2017-01-11,35758
15,20088388,해당정보없음,0
16,20080071,2008-02-21,64078
17,20088142,해당정보없음,0
18,20050123,2005-06-30,30389
19,20080065,2008-02-21,209673
20,20136888,2015-01-21,2192172
21,20210937,2021-11-10,105753
22,20112621,2011-12-21,2239156
23,20000011,2000-05-27,0
24,20171122,2018-03-28,2254430
25,20111010,해당정보없음,0
26,20090316,해당정보없음,0
27,2010A759,해당정보없음,0
28,20122652,해당정보없음,0
29,20166384,2017-06-15,1129609
