,movie_code,release,acc_audience_num
0,20060244,2006-09-14,3132320
1,20000286,2000-11-04,0
2,20112542,2011-12-07,815991
3,20080637,2008-11-13,1173310
4,20198521,2019-10-30,2978
5,20168321,해당정보없음,0
6,19960211,1996-06-29,0
7,20010040,2001-03-31,0
8,20143422,2014-12-24,341882
9,20121550,2012-11-22,23390
10,20000228,2000-09-01,0
11,20140425,2014-10-23,1764233
12,20217807,해당정보없음,0
13,20162063,2016-03-30,24600
14,20122625,2013-03-07,350563
15,20110249,2012-02-16,1612554
16,20143509,2016-05-12,77124
17,20098317,해당정보없음,0
18,20020126,2002-04-25,0
19,20090138,1990-01-26,0
20,20136460,해당정보없음,0
21,20182672,2018-12-13,3679
22,20166363,2016-11-30,612328
23,20135343,2013-11-07,7806
24,20030002,2003-01-24,1025928
25,20175484,2017-11-01,2958
26,20134027,2013-11-28,14426
27,20184105,2019-01-09,2866020
28,19980281,1998-12-31,0
29,20113916,2012-02-29,1726202
