,movie_code,release,acc_audience_num
0,20210547,2021-12-09,102
1,20180789,2018-05-24,213980
2,20211792,해당정보없음,0
3,20205001,2020-09-17,10284
4,20121741,2013-02-28,34876
5,20218169,해당정보없음,0
6,20192689,2019-07-04,14152
7,19958342,해당정보없음,0
8,20081002,2008-09-25,390741
9,20150424,해당정보없음,0
10,20156003,해당정보없음,0
11,19950026,1995-04-29,0
12,20020245,2002-09-12,0
13,20098289,해당정보없음,0
14,20008551,해당정보없음,0
15,20112207,2011-12-15,7575899
16,20030433,2004-01-16,3115767
17,20134061,2013-08-14,19897
18,20170301,2018-08-29,12487
19,20132827,해당정보없음,0
20,20090146,2009-11-05,144070
21,20028456,해당정보없음,0
22,20132799,2014-08-21,45701
23,20113886,2012-10-11,1110523
24,19940348,1994-10-15,0
25,20123644,2013-02-14,181702
26,19850105,1985-12-06,0
27,20185444,2019-02-06,88392
28,20090828,2009-12-02,1949027
29,20153447,2018-04-05,1194229
