,movie_code,release,acc_audience_num
0,20060015,2006-02-09,639596
1,20156841,2015-03-19,716386
2,20156559,2016-05-19,482259
3,20081623,2008-11-20,257808
4,20198482,해당정보없음,0
5,20158745,2016-03-31,318
6,20162442,2017-08-09,5653270
7,20020247,2002-09-26,0
8,20090888,2010-01-07,1144238
9,20177221,2018-10-03,3888096
10,20200554,2020-12-02,24635
11,20008645,해당정보없음,0
12,20135362,2013-05-16,941615
13,20177389,해당정보없음,0
14,20078607,해당정보없음,0
15,20208686,2020-05-14,36245
16,19968033,해당정보없음,0
17,20068577,해당정보없음,0
18,20080968,2008-07-31,2058764
19,20119515,2011-07-20,2945137
20,20100286,2010-06-10,13319
21,20190323,2021-02-10,169838
22,20138882,2013-06-27,12545
23,19810021,1981-08-07,0
24,20163098,2016-08-17,24675
25,20030038,2003-04-11,6000
26,20198374,2019-12-19,893221
27,20010148,2001-03-09,0
28,20119721,2011-04-07,61808
29,20171091,2017-12-14,1668
