,movie_code,release,acc_audience_num
0,20145042,2015-04-29,112711
1,20198453,2019-06-19,1094404
2,20168754,2017-11-15,347790
3,20000288,2000-11-11,0
4,20121628,2012-12-06,36849
5,20000313,2000-12-08,0
6,20161527,2016-11-03,81236
7,20165748,2017-11-22,4018341
8,20128747,2013-02-21,225618
9,20176141,2017-06-01,109358
10,20145102,2015-02-26,91164
11,20070009,2007-02-22,229144
12,20168183,2017-03-08,1689717
13,20030430,2004-01-09,1263200
14,20040576,2004-07-22,2189453
15,20090043,2009-03-05,606317
16,20185046,2018-08-29,2949944
17,20119948,해당정보없음,0
18,20156744,해당정보없음,0
19,20173092,2017-10-04,34777
20,20070354,2007-08-22,12043
21,20160143,2016-09-28,109137
22,20131102,2014-01-22,8656397
23,20137963,2013-06-05,180993
24,19950278,1995-09-02,0
25,20210663,2021-12-01,262
26,20136866,2014-02-27,498004
27,20135633,해당정보없음,0
28,20142856,2015-06-25,133553
29,20198948,2019-12-11,31960
