,movie_code,release,acc_audience_num
0,20189382,2018-02-22,30200
1,20195203,2019-09-25,40985
2,20040768,해당정보없음,0
3,19960049,1996-04-05,0
4,20127593,2013-01-23,12811206
5,20070637,2007-12-12,2088134
6,20112173,2011-10-12,3579666
7,20135342,2013-02-19,0
8,20128550,해당정보없음,0
9,20070428,2007-08-30,6102
10,20162109,2016-11-24,10052
11,19950008,1995-07-01,0
12,20142482,해당정보없음,0
13,20218814,2021-07-22,1716
14,20030441,해당정보없음,0
15,20090469,2009-09-10,120952
16,20135785,해당정보없음,0
17,20030399,2003-11-28,483828
18,20129046,2012-09-20,12685
19,20151951,해당정보없음,0
20,20136865,2014-01-16,17977
21,20060042,2006-03-09,212902
22,20135916,해당정보없음,0
23,19880070,1988-11-26,0
24,20122905,해당정보없음,0
25,20040651,2004-09-23,717618
26,20048529,해당정보없음,0
27,20125526,2012-04-19,1081
28,20199951,2019-06-26,481766
29,20121621,2013-04-25,9001309
