,movie_code,release,acc_audience_num
0,20122784,2013-05-16,2095592
1,20218392,2021-08-18,116347
2,20030426,2003-12-31,356143
3,20211477,해당정보없음,0
4,20135370,2013-12-05,292893
5,20000206,2000-07-29,0
6,20080833,2008-08-14,628508
7,20090297,2009-06-11,3059812
8,20153443,2016-09-28,2594028
9,20198431,2020-02-05,402035
10,20081199,2008-09-04,216755
11,20058064,해당정보없음,0
12,20218985,2021-08-25,37227
13,20030153,2003-11-05,917782
14,20167902,2017-03-23,383336
15,20080394,2008-04-30,727409
16,20020243,2002-10-24,0
17,20132120,2013-10-09,126994
18,20196270,2021-08-11,2191835
19,20040631,2004-08-27,1335571
20,20159405,해당정보없음,0
21,20162902,2016-11-10,1415
22,20020083,2002-02-28,0
23,20070032,해당정보없음,0
24,20196246,해당정보없음,0
25,20179229,2018-01-18,1096
26,20068067,해당정보없음,0
27,20060230,2007-05-23,402117
28,20051210,해당정보없음,0
29,20176848,2018-05-16,3784602
