,movie_code,release,acc_audience_num
0,20151021,2016-02-24,240484
1,20166421,2017-02-15,2421011
2,20136062,2014-06-03,341606
3,20110071,2011-04-20,135797
4,20152064,2015-10-22,1611
5,20170443,2017-12-14,959577
6,20050350,2006-03-09,1023096
7,20195920,2019-10-02,2924563
8,19940076,1994-01-15,0
9,20156301,2015-07-15,66075
10,20068792,해당정보없음,0
11,20110657,2011-07-27,645191
12,20000055,2000-11-11,0
13,20120003,해당정보없음,0
14,20155877,해당정보없음,0
15,20127597,2013-05-30,47105
16,19930181,1993-07-24,0
17,19980037,1998-02-14,0
18,20134803,2013-12-18,11374610
19,20136782,2013-04-11,16912
20,20121644,해당정보없음,0
21,20136889,해당정보없음,0
22,20100236,2010-04-22,98
23,20158494,해당정보없음,0
24,20135907,2013-04-04,12771
25,20129388,2012-12-19,918299
26,20088140,해당정보없음,0
27,20110301,2011-08-31,771699
28,20169643,2017-11-02,494097
29,20119688,2011-03-24,45755
