,movie_code,release,acc_audience_num
0,20124086,2013-09-05,3435801
1,20050164,2005-09-16,395000
2,20148753,해당정보없음,0
3,20149591,2014-08-20,77308
4,20191403,2019-09-04,7538
5,20133771,2013-10-31,5220
6,20136255,해당정보없음,0
7,20193859,2020-06-18,185795
8,20050279,2005-11-25,925154
9,19990305,1999-11-20,0
10,20090311,2009-12-03,1046787
11,20050216,2005-09-08,1203146
12,20100823,2010-09-02,5418
13,20147282,2014-02-20,43888
14,19990385,2000-02-12,0
15,20136443,해당정보없음,0
16,20136061,2013-11-21,1214836
17,20000085,2000-01-29,0
18,20040517,2004-02-27,233
19,20010034,2001-08-03,0
20,20148461,2015-03-12,855980
21,20147908,2014-06-05,1301
22,20060163,2006-06-16,503
23,20205481,2020-06-10,79903
24,20211102,2021-10-20,1249
25,20174169,2019-02-13,263322
26,19980001,1998-12-19,0
27,20101212,2010-12-09,915359
28,20133322,2014-05-14,1441964
29,20168751,2017-03-23,1729
