,movie_code,release,acc_audience_num
0,20200065,2021-04-07,47780
1,20119719,2011-03-24,3824
2,20030393,2003-10-31,50000
3,20090891,2009-12-31,499838
4,20170221,2017-03-22,25612
5,20124082,2013-07-17,1328890
6,20148776,해당정보없음,0
7,20124054,2012-10-31,6654837
8,20080268,2008-08-28,45290
9,20120106,2013-02-28,5284
10,20090560,2009-09-17,822
11,20159641,2016-04-21,308398
12,19960064,1996-01-20,0
13,20156969,2015-08-06,5205
14,20121731,해당정보없음,0
15,20159185,해당정보없음,0
16,19970323,1997-12-20,0
17,20000009,2000-07-29,0
18,20090501,2009-09-09,97787
19,20166942,2016-08-11,73
20,19980233,1998-10-24,0
21,20195791,2019-02-27,76746
22,20080399,2008-09-25,540485
23,20090305,2009-11-19,956767
24,20171021,2019-08-22,210945
25,20133943,2013-01-08,40
26,19870150,1987-12-19,0
27,20153446,2018-08-22,2820969
28,20202462,2021-10-28,4458
29,20088624,해당정보없음,0
