,movie_code,release,acc_audience_num
0,20090856,2009-12-23,2207751
1,20010226,2001-07-26,0
2,19998548,해당정보없음,0
3,19990148,1999-03-20,0
4,20090174,2009-03-26,208094
5,19980112,1998-04-18,0
6,20020232,2002-12-31,0
7,20100302,2010-10-14,1228673
8,20136894,2014-01-15,88199
9,20078511,해당정보없음,0
10,19898061,해당정보없음,0
11,20088370,2016-07-14,37
12,20068365,해당정보없음,0
13,20050168,2005-07-28,826100
14,20080661,2008-05-29,71212
15,20100129,2010-04-08,599176
16,20142884,2015-04-09,47813
17,20048470,해당정보없음,0
18,20170561,2018-02-14,5398994
19,20018518,해당정보없음,0
20,20159162,2016-03-03,919834
21,20168764,2016-10-20,1803
22,20204008,2020-09-29,325869
23,20070264,2007-07-25,1054886
24,20100370,2010-07-29,2921331
25,20081244,2008-09-11,651439
26,19988719,해당정보없음,0
27,20038848,해당정보없음,0
28,20183813,2020-06-10,894025
29,20158884,2016-04-07,5135
