,movie_code,release,acc_audience_num
0,20162321,2016-04-20,47197
1,20080258,2008-03-27,179680
2,20128687,2012-12-19,1160021
3,20081243,2008-09-11,1307688
4,20101232,2011-02-17,11079
5,20136052,2013-07-31,5583596
6,20010027,2001-06-23,0
7,19990077,1999-03-27,0
8,20112611,2011-11-02,24802
9,20217551,2021-05-05,54951
10,20058800,해당정보없음,0
11,20158404,해당정보없음,0
12,20192347,2019-08-15,10684
13,20123383,2013-10-09,2394466
14,20125248,해당정보없음,0
15,20134984,2013-12-19,599963
16,20147430,2014-02-27,71483
17,20183666,2018-11-22,505
18,20172485,해당정보없음,0
19,20135977,해당정보없음,0
20,20050004,2005-02-25,234427
21,19960059,1996-02-17,0
22,19930117,1993-04-10,0
23,20050359,2006-01-26,798091
24,20060067,2006-03-30,86400
25,19990067,1999-10-02,2310000
26,20040609,2003-11-14,31171
27,19978694,해당정보없음,0
28,20090892,2010-01-14,146148
29,20218349,2021-07-28,251076
