,movie_code,release,acc_audience_num
0,19991116,해당정보없음,0
1,20119852,2011-04-14,208912
2,20141602,2015-03-12,249372
3,20070063,2007-07-11,3475000
4,20078569,해당정보없음,0
5,20080363,2008-04-17,274628
6,20174601,2017-12-07,7536
7,20166821,2016-07-21,0
8,20147176,2014-12-24,790158
9,19960198,1996-06-22,0
10,20166881,2016-08-18,0
11,20192808,해당정보없음,0
12,20183401,2018-09-13,3379
13,20101010,2010-11-10,2164805
14,20176161,2019-08-01,975
15,20165743,해당정보없음,0
16,20090307,2009-07-29,8487894
17,20135873,해당정보없음,0
18,20158482,2016-02-17,1169335
19,20163521,2016-11-09,758195
20,20038417,해당정보없음,0
21,20111540,2011-08-11,1027438
22,20180823,해당정보없음,0
23,20217415,해당정보없음,0
24,20195829,2019-10-17,10050
25,20050048,2005-04-01,150300
26,20090074,2009-07-22,11453338
27,19960332,1996-11-23,0
28,20134041,2013-04-25,1013
29,20173403,2017-07-26,3324861
