,movie_code,release,acc_audience_num
0,20177603,해당정보없음,0
1,20193583,해당정보없음,0
2,20163046,해당정보없음,0
3,20205443,해당정보없음,0
4,20051070,해당정보없음,0
5,20177341,2018-11-22,24823
6,20190702,2019-07-04,6536
7,20100170,2010-04-15,60376
8,20180442,2019-07-31,1609737
9,19948141,해당정보없음,0
10,20127738,해당정보없음,0
11,20040592,2004-06-18,92535
12,20198430,2019-12-04,814745
13,20070351,2007-12-06,566
14,20021279,해당정보없음,0
15,20190421,2019-05-23,6038
16,20098171,해당정보없음,0
17,20123333,2013-01-17,784031
18,20182387,2019-06-05,862744
19,20001488,해당정보없음,0
20,20070424,2007-09-20,520800
21,20147669,2014-05-22,4313871
22,19970217,1997-08-02,0
23,20124186,2012-02-29,19387
24,20148846,2015-09-16,6246849
25,20139045,해당정보없음,0
26,20165001,2017-08-24,103054
27,20143249,2014-10-30,54
28,2010A189,2003-10-02,15989
29,20147931,2014-07-02,481696
