,movie_code,release,acc_audience_num
0,19860104,1986-06-14,0
1,20080694,1985-12-21,0
2,19988257,해당정보없음,0
3,20010216,2001-06-28,0
4,20150701,해당정보없음,0
5,20068891,해당정보없음,0
6,20120621,해당정보없음,0
7,20177478,2018-04-25,11211880
8,20122021,2014-06-25,5295801
9,20194044,2019-07-19,3282
10,20120464,2013-08-08,3030
11,20161870,2016-04-07,61955
12,20134804,2014-09-03,4015361
13,20070643,2007-12-27,312459
14,20186261,2019-01-30,1506942
15,20170268,2017-09-06,54026
16,20208446,해당정보없음,0
17,20041406,해당정보없음,0
18,20173881,2017-04-27,13035
19,20176049,2017-12-21,65147
20,20090023,2009-02-12,1534407
21,20157228,해당정보없음,0
22,20163259,2016-07-21,11
23,19930247,1993-11-20,0
24,20070043,2007-03-08,150942
25,20192639,해당정보없음,0
26,20205144,2021-03-03,1133969
27,20120664,2012-12-20,97
28,20090904,2010-02-04,5507106
29,20134869,2013-04-04,42972
