,movie_code,release,acc_audience_num
0,20178295,2018-01-11,7909
1,20010052,2001-12-08,0
2,20119513,2011-08-04,2242510
3,20078688,해당정보없음,0
4,20191161,해당정보없음,0
5,20187421,2018-09-06,8592
6,20163025,2017-03-16,101
7,20130021,2015-08-13,431310
8,20215315,해당정보없음,0
9,20078891,해당정보없음,0
10,19920153,1992-03-25,0
11,20136068,2015-12-16,7759473
12,20190025,해당정보없음,0
13,20148748,2014-05-22,351091
14,20110193,2011-05-04,7362467
15,20156221,2015-06-09,66
16,20162963,2016-05-12,2758
17,20139696,해당정보없음,0
18,19940021,1994-09-17,0
19,20134590,2014-11-27,1177438
20,20184571,2019-12-26,2000490
21,20156402,2015-03-12,573657
22,20018286,해당정보없음,0
23,20090156,2009-04-02,1914779
24,20090821,2010-01-13,401477
25,20070172,2007-05-17,486274
26,20196850,2019-08-14,3657536
27,19990163,1999-04-10,0
28,20157846,해당정보없음,0
29,20120735,해당정보없음,0
