,movie_code,release,acc_audience_num
0,20163294,2016-09-14,921317
1,20159530,해당정보없음,0
2,20158013,2016-01-14,7052
3,19800068,1980-11-27,0
4,20090951,2010-05-13,1596574
5,20000022,2000-03-18,0
6,20113381,2011-12-01,3009356
7,20207893,2020-05-06,217056
8,20090682,2009-11-19,122841
9,20176251,2019-01-09,1916855
10,20177350,2018-02-08,1745
11,20197863,2020-06-04,532045
12,19998312,해당정보없음,0
13,19950001,1995-09-08,0
14,20191408,2020-01-01,100243
15,20068540,해당정보없음,0
16,19990069,1999-07-31,0
17,20070263,2007-08-02,16624
18,20165443,2017-01-12,2310054
19,20210126,2021-09-17,100
20,20156570,2015-11-25,46735
21,20208101,해당정보없음,0
22,20100833,2010-09-16,1571432
23,20068537,해당정보없음,0
24,20177622,해당정보없음,0
25,20070008,2007-02-01,61993
26,20181162,2020-10-15,18122
27,20150971,2017-03-01,1204600
28,20080226,2008-03-20,858215
29,20179383,2018-05-22,5063620
