,movie_code,release,acc_audience_num
0,20135962,해당정보없음,0
1,20219892,2021-09-15,11064
2,19988459,해당정보없음,0
3,20129369,해당정보없음,0
4,20200294,2020-11-20,284141
5,20000005,2000-09-09,0
6,20160708,해당정보없음,0
7,20151230,2017-03-29,434777
8,20137049,2014-01-16,1700
9,20145396,2016-03-10,635235
10,20163822,2016-12-28,3449
11,20018138,해당정보없음,0
12,20040499,2004-04-09,184049
13,20030100,2003-08-01,1784479
14,20208628,2020-10-07,4412
15,19980139,1998-05-01,0
16,20126674,2013-08-01,9349991
17,20155746,해당정보없음,0
18,20030006,2003-02-14,362000
19,20191962,해당정보없음,0
20,20080393,2008-04-30,638598
21,20090077,2009-12-23,6136928
22,20018285,해당정보없음,0
23,20162065,2016-04-07,357736
24,20135581,2013-04-04,55273
25,20170658,2018-12-26,1671548
26,19970018,1997-09-13,0
27,20113260,2011-12-21,1507084
28,20124032,2012-04-11,1246185
29,20068857,해당정보없음,0
