,movie_code,release,acc_audience_num
0,20028477,해당정보없음,0
1,20130688,해당정보없음,0
2,20163202,2016-06-22,92358
3,20112763,2011-11-03,155070
4,20100380,2010-07-21,707748
5,19960018,1996-09-21,0
6,20162994,2017-11-23,50
7,19980280,1998-12-19,0
8,20211990,해당정보없음,0
9,19960019,1996-10-19,0
10,19960221,1996-07-13,0
11,20038356,해당정보없음,0
12,20134143,2013-10-17,5545
13,20155020,2016-02-17,134029
14,20144241,2015-04-09,9593
15,20100813,2010-09-16,583183
16,20183361,2018-07-18,3033052
17,20148855,2015-06-18,2860786
18,20113951,2012-01-18,467697
19,20090085,2009-03-11,724107
20,20126407,2012-11-29,1075584
21,20135827,해당정보없음,0
22,20123066,해당정보없음,0
23,20185881,2019-02-13,2534075
24,20125486,2012-05-24,26640
25,20072161,2003-10-02,566800
26,20050033,2005-03-11,675444
27,20177541,2017-09-14,401541
28,20050253,2005-11-03,462800
29,20216726,해당정보없음,0
