,movie_code,release,acc_audience_num
0,20020214,2002-08-08,0
1,20134589,2014-10-02,1755181
2,20121086,2013-03-07,1357
3,19980132,1998-05-01,0
4,20125086,2012-06-06,971482
5,20020278,2002-11-29,0
6,20199718,해당정보없음,0
7,20110236,해당정보없음,0
8,20186401,해당정보없음,0
9,19910019,1991-05-04,0
10,20040515,2004-06-30,661679
11,20080829,2008-06-12,348772
12,20112937,2011-11-06,15
13,20111113,2011-07-28,514417
14,20010036,2001-04-28,0
15,20160864,해당정보없음,0
16,19998474,해당정보없음,0
17,20178501,해당정보없음,0
18,20159199,2016-01-21,446664
19,20142561,2015-02-11,92598
20,20139822,2013-07-11,2309
21,20030025,2003-03-21,553000
22,20040585,2004-07-16,1083556
23,20008142,해당정보없음,0
24,20148808,2014-07-10,4204
25,20186324,2019-01-16,193866
26,19950244,1995-07-15,0
27,20201846,해당정보없음,0
28,20173901,2017-03-30,10
29,20137587,해당정보없음,0
