,movie_code,release,acc_audience_num
0,20149818,2014-08-20,152025
1,20119427,2011-02-24,217077
2,20038307,해당정보없음,0
3,20078079,해당정보없음,0
4,20113535,2012-01-18,3459780
5,20081008,해당정보없음,0
6,20130501,2014-04-03,1778
7,20134069,2014-09-11,83182
8,20129786,2013-04-18,14482
9,20141614,2014-12-31,50514
10,20068367,해당정보없음,0
11,20139046,해당정보없음,0
12,20198461,해당정보없음,0
13,20040610,2004-07-22,459404
14,20185341,2018-06-27,3189091
15,20090032,2009-01-29,711
16,20078371,해당정보없음,0
17,20124050,2012-03-08,2436400
18,20165284,2016-08-31,7853
19,20028156,해당정보없음,0
20,20192194,2021-08-18,1634113
21,20050220,2005-09-07,809191
22,20090946,2010-10-21,46330
23,20137468,2013-05-22,668
24,20020280,2002-11-14,0
25,20149317,2014-07-31,1311190
26,20156557,2015-09-24,2625686
27,20140402,2014-11-20,854377
28,20157501,2015-12-03,321641
29,20113653,2012-01-19,1149628
