,movie_code,release,acc_audience_num
0,20090487,2009-11-19,4450
1,20184483,2019-10-02,1240022
2,20130701,2014-03-27,2125
3,20080013,2008-01-30,385841
4,20155626,해당정보없음,0
5,20144641,2016-12-07,4583645
6,20050324,2005-12-14,4232430
7,20181443,2018-07-11,1002858
8,20167383,2017-01-05,0
9,20156063,2016-03-03,87328
10,20168885,2016-09-28,820995
11,19940246,1994-07-02,0
12,20150964,2017-02-09,2514943
13,20181416,2019-08-28,1245532
14,20138103,해당정보없음,0
15,20060147,2006-07-13,3880308
16,20060279,2006-10-26,1042166
17,20155586,해당정보없음,0
18,20108131,1971-11-25,0
19,20145501,2015-10-22,100543
20,20196861,해당정보없음,0
21,20119296,2011-04-28,8339
22,20101200,2010-12-08,1130638
23,20040586,2004-07-23,69000
24,19970182,1997-06-28,0
25,19900011,1990-02-17,0
26,20159442,2015-05-28,21604
27,20088421,해당정보없음,0
28,20090238,2009-05-21,4568891
29,20070178,2003-10-02,261889
