,movie_code,release,acc_audience_num
0,20030062,2003-05-16,87064
1,20199448,2019-05-22,203009
2,19940376,1994-11-12,0
3,20030147,2003-09-25,669835
4,20143541,2015-01-14,1101678
5,20098382,해당정보없음,0
6,20010209,2001-06-15,0
7,20101012,2010-11-18,200123
8,20060140,2006-08-31,152670
9,20020264,2002-10-17,0
10,19980279,1998-12-19,0
11,20202204,2020-09-16,7476
12,20124349,2012-07-25,331760
13,20182693,2018-11-07,25857
14,20048770,해당정보없음,0
15,20209127,2020-06-18,28
16,20193813,해당정보없음,0
17,20090214,2009-04-30,150447
18,19990083,1999-02-13,0
19,20090684,2009-11-12,2079
20,20215862,2021-02-24,11889
21,20124350,2012-05-31,30590
22,20102414,2011-01-27,4786259
23,20113487,2011-12-22,11939
24,20196264,2021-11-24,50
25,19920294,1992-09-26,0
26,20136586,2014-01-09,33818
27,20142843,2014-11-27,125179
28,20179491,2017-08-30,155368
29,20131901,해당정보없음,0
