,movie_code,release,acc_audience_num
0,19968150,해당정보없음,0
1,20090865,2010-02-25,212035
2,20171781,2017-04-06,74827
3,20123387,2013-02-06,1438056
4,20088647,해당정보없음,0
5,20090326,2009-06-04,806
6,20198432,해당정보없음,0
7,20008037,해당정보없음,0
8,19960055,1996-04-20,0
9,20018298,해당정보없음,0
10,20030140,2003-09-18,0
11,20173903,2017-11-23,30116
12,20100809,2010-09-02,61927
13,20070519,2007-10-18,410
14,20135650,해당정보없음,0
15,20138461,2013-11-21,1327
16,20134587,2014-02-13,979509
17,20070072,2007-04-05,1025781
18,20168241,2017-09-21,47088
19,20157904,2015-04-16,107444
20,20134798,2015-06-24,6043784
21,20000241,2000-09-23,0
22,20010170,2001-04-13,0
23,20011628,해당정보없음,0
24,20040580,2004-07-30,1631359
25,20081682,2008-12-04,1855
26,20150972,2016-06-29,2108273
27,20208663,2020-05-20,11223
28,20000152,2000-04-29,0
29,20060113,2006-05-11,395755
