,movie_code,release,acc_audience_num
0,20168221,2017-11-15,1786386
1,20174967,2017-11-16,20138
2,20159645,2016-06-16,1241899
3,20020071,2002-02-28,0
4,20126410,2012-07-05,54797
5,20139001,해당정보없음,0
6,20040618,2004-08-13,427154
7,20088380,해당정보없음,0
8,20000046,2001-01-13,0
9,20028992,해당정보없음,0
10,19860089,1986-12-24,0
11,20183002,2020-01-15,1224726
12,20203701,2020-08-26,2695
13,20183264,2018-08-08,163
14,20126575,해당정보없음,0
15,20030099,2003-08-01,1165906
16,20154908,2018-03-28,528007
17,19800024,1980-04-17,0
18,20153647,해당정보없음,0
19,20030091,2003-07-16,1394000
20,19978218,해당정보없음,0
21,2010G949,해당정보없음,0
22,20136141,해당정보없음,0
23,20166172,2016-07-21,19287
24,20070049,2007-04-19,98834
25,20028521,해당정보없음,0
26,20050106,2005-05-26,41919
27,20050271,2005-10-27,946372
28,20128274,2012-12-19,5911890
29,20168201,2016-09-22,6343
