,movie_code,release,acc_audience_num
0,19988246,해당정보없음,0
1,20192206,2019-12-19,8252669
2,19970035,1997-04-26,0
3,20070084,2007-03-29,1269142
4,20100127,2010-04-08,3480
5,20136312,2014-11-20,172652
6,20020302,2002-10-17,0
7,20090874,2010-01-14,27521
8,20202585,2021-05-05,229807
9,20136202,2013-04-18,19415
10,20080023,2008-01-17,2492
11,20203702,해당정보없음,0
12,20072069,해당정보없음,0
13,19860058,1986-09-17,0
14,20168323,2018-01-31,990104
15,20151461,2015-07-09,0
16,20020053,2002-05-03,0
17,20181434,2019-11-07,2157437
18,20197434,2021-03-31,340722
19,20000036,2000-10-14,0
20,20071013,2009-01-22,1798205
21,20154906,2016-06-29,645922
22,20124934,2012-09-06,603283
23,20060070,2006-05-31,164606
24,20060107,2006-05-03,5740789
25,20190276,2019-09-25,20475
26,19990196,1999-05-22,0
27,20155737,2015-12-02,0
28,20136064,2014-08-06,8666046
29,20151582,2015-07-09,0
