,movie_code,release,acc_audience_num
0,20018266,해당정보없음,0
1,20048748,해당정보없음,0
2,20112082,2011-09-07,534752
3,20020197,2002-07-04,0
4,20162929,해당정보없음,0
5,20132482,2014-06-04,603409
6,20113671,2012-01-05,986287
7,20148547,해당정보없음,0
8,20150203,2016-07-13,3100113
9,20072189,2002-05-27,0
10,20204845,해당정보없음,0
11,20088402,해당정보없음,0
12,20136913,해당정보없음,0
13,20088450,2014-01-23,298
14,20080396,2008-04-30,4316003
15,20048601,해당정보없음,0
16,19950012,2021-07-15,1458
17,20151521,2015-09-10,111127
18,20177361,2017-07-20,5153
19,20090389,2009-08-06,438833
20,20078496,해당정보없음,0
21,19940433,1994-12-31,0
22,20184243,2019-10-09,26758
23,20000044,2000-09-08,0
24,20080877,2008-07-02,19324
25,20070024,2007-03-08,1991
26,19920334,1992-11-14,0
27,20197691,2019-10-09,21252
28,19930040,1993-01-22,0
29,20070020,2007-02-14,1611192
