,movie_code,release,acc_audience_num
0,19990141,1999-03-06,0
1,19970198,1997-07-12,0
2,20010089,2002-01-10,0
3,20040785,2005-01-27,5148022
4,20156526,해당정보없음,0
5,20168021,2017-11-16,8693
6,20123422,2013-02-21,66698
7,20173142,해당정보없음,0
8,20199842,2020-02-26,575043
9,19920213,1992-06-13,0
10,20198434,해당정보없음,0
11,20040637,2004-08-20,281540
12,20088550,2016-03-17,6927
13,20152063,해당정보없음,0
14,20090012,2009-02-12,949324
15,20141783,2014-12-25,6411
16,20070317,2007-08-01,265227
17,20204117,2021-07-28,3611644
18,20209802,2020-05-29,1106
19,19930052,1993-12-24,0
20,20144242,2015-04-09,9233
21,20190002,2019-07-24,191122
22,20101040,2010-11-03,16356
23,20119341,2011-02-17,1867849
24,20148877,2014-06-18,237147
25,20040706,2004-12-31,1671576
26,20156748,2015-11-25,654407
27,20112704,2011-10-27,616943
28,19980211,1998-09-12,0
29,20205841,2020-04-02,17664
