,movie_code,release,acc_audience_num
0,20193601,2019-09-25,1140876
1,20058565,해당정보없음,0
2,20050205,2005-08-25,262893
3,20147953,2014-04-02,190611
4,20166967,2017-06-21,2614601
5,20216983,2021-09-01,35
6,20000109,2000-03-04,0
7,20168721,2016-09-14,67027
8,20191721,2019-09-26,5920
9,20060423,2007-02-22,722923
10,20008567,해당정보없음,0
11,19980059,1998-01-10,0
12,20018247,해당정보없음,0
13,20150966,2017-01-04,340830
14,20192680,해당정보없음,0
15,20100669,해당정보없음,0
16,20070261,2007-07-25,262291
17,20177182,해당정보없음,0
18,20080910,1971-04-01,4110
19,20080996,2008-07-30,4090795
20,20140021,해당정보없음,0
21,20177223,2017-06-15,7269
22,20011261,해당정보없음,0
23,20194456,2019-09-25,554093
24,20138221,2014-07-16,16626
25,20127506,2012-07-05,0
26,20020199,2002-07-10,0
27,20156708,2017-05-09,353043
28,19730093,1973-02-23,0
29,20208045,2020-09-30,18306
