,movie_code,release,acc_audience_num
0,20030108,2003-08-14,1748258
1,20098245,해당정보없음,0
2,20150902,2016-03-30,169855
3,20060051,2006-03-23,2066354
4,20197846,2019-03-20,262233
5,20048530,해당정보없음,0
6,20020090,2002-04-11,0
7,20135759,2013-11-21,883
8,20158526,해당정보없음,0
9,20136294,2014-05-15,3021
10,20134849,해당정보없음,0
11,20136063,2015-03-05,469891
12,19970238,1997-09-27,0
13,20139183,2014-04-30,3849433
14,20217402,2021-04-22,8841
15,20183003,2021-04-15,385325
16,20132965,2013-11-07,0
17,20070610,2007-12-12,382422
18,20161084,2017-01-04,668977
19,20191048,2020-06-17,416835
20,20162161,2016-03-30,148512
21,20020207,2002-11-29,0
22,20070089,2007-08-15,1306434
23,20198104,2019-04-11,136483
24,20168689,2017-01-25,30349
25,20138224,2014-01-09,635740
26,20186281,2018-12-25,1561643
27,20028351,해당정보없음,0
28,19980236,1998-10-24,0
29,20078755,해당정보없음,0
