,movie_code,release,acc_audience_num
0,20194501,2021-04-21,332993
1,19950202,1995-06-03,0
2,20154909,2017-09-06,2658589
3,20177266,2018-04-19,140975
4,20113975,2012-02-16,117188
5,20190299,해당정보없음,0
6,20125346,2012-08-30,30373
7,20000179,2000-06-03,0
8,20194377,해당정보없음,0
9,20133925,해당정보없음,0
10,20167542,2017-04-12,3653238
11,20167282,해당정보없음,0
12,19850062,1985-09-28,0
13,20193807,2019-09-18,306332
14,20020006,2003-01-10,365656
15,20149081,해당정보없음,0
16,20215843,2021-02-24,147443
17,20100975,2010-10-06,593630
18,20028979,해당정보없음,0
19,19828083,해당정보없음,0
20,20119972,2011-04-14,221176
21,20131248,2014-07-23,3000056
22,19970055,1997-03-01,0
23,20135677,2013-11-07,77
24,20058647,해당정보없음,0
25,20041022,해당정보없음,0
26,20088641,해당정보없음,0
27,20088138,해당정보없음,0
28,20040772,2005-04-15,602078
29,20175162,해당정보없음,0
