,movie_code,release,acc_audience_num
0,20112703,2012-07-19,6396528
1,20162722,2017-05-03,2588617
2,20041054,해당정보없음,0
3,20170942,2018-07-25,897548
4,20050355,2006-02-23,2576022
5,20110294,2011-05-19,3130046
6,20149371,해당정보없음,0
7,20124074,2012-03-22,4110645
8,20000304,2000-11-25,0
9,20158621,2015-05-21,2318748
10,20080046,2008-02-14,5071619
11,20058310,해당정보없음,0
12,20040479,2004-03-05,29346
13,20058704,해당정보없음,0
14,19950075,1995-01-28,0
15,20050045,2005-05-27,1143136
16,20040524,2004-04-15,135470
17,19960090,1996-02-10,0
18,20068374,해당정보없음,0
19,19940377,1994-11-12,0
20,19840055,1984-09-30,0
21,20112589,2011-10-20,1027622
22,20144121,2015-02-05,25618
23,20179901,2017-08-15,2051315
24,20080692,1984-09-29,0
25,20134407,2013-03-07,534176
26,20124721,2012-04-26,7074867
27,20164461,2016-06-29,5617
28,19990178,1999-04-24,0
29,20197088,2019-04-11,11673
