,movie_code,release,acc_audience_num
0,20040617,2004-08-13,1987380
1,20170669,2018-03-14,2602273
2,20204922,해당정보없음,0
3,20162787,2016-11-24,30249
4,19970032,1997-11-22,0
5,20163173,2016-04-28,60
6,20193423,2019-07-25,14684
7,20160203,2016-10-13,69529
8,19988190,해당정보없음,0
9,20197318,2019-02-14,7340
10,20202477,2021-06-10,6044
11,20000017,2000-05-20,0
12,20000073,2000-01-01,0
13,19960172,1996-05-24,0
14,20190962,2020-01-16,2059
15,20123501,2014-07-23,4774895
16,20070456,2007-10-11,213487
17,20078827,2012-01-05,75
18,19950185,1995-05-13,0
19,20119244,2011-01-27,24579
20,20192753,2019-07-31,10506
21,20080894,1972-10-06,0
22,20113833,2009-06-11,0
23,20020303,2002-08-08,0
24,19850096,1985-07-17,0
25,19940154,1994-04-16,0
26,19980089,1998-03-21,0
27,20040671,2004-10-29,1437549
28,20208961,2020-11-18,24573
29,20153761,2015-09-17,3711
