,movie_code,release,acc_audience_num
0,20142855,2015-10-08,1128288
1,20137082,2013-05-09,41480
2,20080077,2008-02-28,52787
3,20172603,2017-11-02,1492903
4,20112695,2011-10-20,5310510
5,20119983,해당정보없음,0
6,20164891,해당정보없음,0
7,20060340,2006-11-02,646184
8,20153521,2015-09-03,16667
9,20166488,2017-06-06,3689325
10,20120021,2012-10-18,75297
11,20136962,2013-07-18,3004647
12,20147690,2014-03-27,10910
13,20101222,2010-12-22,2167426
14,20159082,해당정보없음,0
15,20173408,해당정보없음,0
16,20090014,2009-01-22,1534911
17,20156080,2016-02-04,14942
18,20068738,해당정보없음,0
19,20175481,2017-12-14,53121
20,19990299,1999-11-06,0
21,19970085,1997-02-07,0
22,20195202,2019-09-19,14432
23,20144741,2015-05-14,3842441
24,20119337,2011-02-17,1645126
25,20148589,2014-05-01,150
26,20060284,2006-09-28,1879501
27,19790008,1979-02-23,0
28,20157158,2016-01-14,305134
29,20040487,2004-04-15,2129358
