,movie_code,release,acc_audience_num
0,20020185,2002-07-04,0
1,20130573,2014-11-20,14780
2,20188481,2018-09-06,1661
3,19930102,1993-03-20,0
4,20030067,2003-05-23,49691
5,20161790,2016-04-21,3653
6,20136337,2014-01-16,327591
7,20100114,2010-02-25,99
8,20124687,해당정보없음,0
9,20030408,2003-12-17,726783
10,20170761,2017-03-09,29190
11,20125338,2012-08-30,344876
12,20078574,해당정보없음,0
13,20136862,2013-07-04,387527
14,20041590,해당정보없음,0
15,20010162,2001-03-31,0
16,20081718,2008-12-24,150401
17,20162361,2018-02-22,6592
18,19950175,1995-05-05,0
19,20162718,해당정보없음,0
20,20124045,2012-05-03,1872681
21,20186742,해당정보없음,0
22,20030350,2003-11-21,3269000
23,20048803,해당정보없음,0
24,20090225,2009-04-29,1206101
25,19880085,1988-01-01,0
26,20196309,2019-07-02,8021064
27,19980195,1998-08-29,0
28,20184889,2019-04-24,13934592
29,20040717,2004-12-15,1069643
