,movie_code,release,acc_audience_num
0,20156942,2016-07-07,8289
1,20177351,2018-01-25,3738
2,19968403,해당정보없음,0
3,20060050,2006-03-23,360630
4,20090931,2010-04-28,1407681
5,20100305,2010-09-09,1873327
6,20164096,해당정보없음,0
7,20090076,2009-11-26,7505
8,20154739,2015-09-24,0
9,20020238,2002-09-12,0
10,20124024,2013-01-09,452755
11,20147788,2014-03-20,9575
12,20011303,해당정보없음,0
13,20088244,해당정보없음,0
14,20186441,해당정보없음,0
15,20040705,2005-01-14,424551
16,20000145,2000-04-22,0
17,20170513,2018-11-07,461693
18,20150622,2015-09-16,2744413
19,20081668,2008-11-27,3733
20,20148629,2014-05-08,6228
21,20100834,2010-09-16,2731828
22,19920156,1992-03-28,0
23,20210587,2021-10-27,20074
24,19930044,1993-12-11,0
25,20008362,해당정보없음,0
26,20196655,2019-06-26,1004347
27,20147685,2014-03-20,6354
28,20080689,1983-09-04,0
29,20166911,해당정보없음,0
