,movie_code,release,acc_audience_num
0,20148847,2014-06-12,17546
1,20110313,2011-06-09,430936
2,20171061,2017-03-05,76
3,20148745,2014-07-10,407210
4,20101132,2010-11-24,57308
5,20167324,2017-02-01,104218
6,20129370,2014-07-30,17613682
7,19940207,1994-06-04,0
8,20058757,해당정보없음,0
9,20144171,2016-06-30,2482
10,20162871,2017-04-26,1362634
11,20113554,2012-05-17,4598583
12,20124937,2013-08-14,3119023
13,20149225,해당정보없음,0
14,20048618,해당정보없음,0
15,20070255,2007-07-26,1223
16,20090235,2009-05-07,1111865
17,20126026,2012-05-31,15053
18,20176781,2017-07-19,45347
19,20119630,2011-03-03,430001
20,20189067,2018-10-11,722448
21,19820019,2011-02-17,844103
22,20183583,2020-10-14,25383
23,20018862,해당정보없음,0
24,20100353,2010-07-01,1030285
25,19940188,1994-05-14,0
26,20192083,2019-10-30,2410227
27,20030066,2003-05-23,3510000
28,20198681,2019-12-11,1057266
29,19950264,1995-08-12,0
